no_recibo,producto_id,tienda_id,cantidad
0000000799,284126,1,2
0000000800,284450,3,8
0000000801,2127040101,1,3
0000000801,286CCG,4,4
0000000802,2115030891,1,10
0000000802,26552E,1,10
0000000803,2702B7,1,7
0000000803,2914020092,2,8
0000000804,26537H,4,8
0000000805,2415070102,2,2
0000000806,2147020101,1,5
0000000806,265529,2,8
0000000807,26522E,1,2
0000000807,267339,2,4
0000000808,26534F,5,6
0000000809,26515L,2,5
0000000810,284574,3,9
0000000811,286D0A,5,5
0000000812,267541,3,8
0000000812,2702AC,5,2
0000000813,270226,4,1
0000000813,284444,4,9
0000000814,2702AN,3,4
0000000815,270161,4,6
0000000816,270217,5,3
0000000817,267477,3,7
0000000818,267148,2,7
0000000818,4122041101,3,2
0000000819,26526N,5,7
0000000820,270368,3,4
0000000821,2144022301,2,7
0000000822,2126050201,3,4
0000000823,2126023191,4,1
0000000824,26522E,2,3
0000000824,270386,4,5
0000000825,270307,2,3
0000000826,286011,2,8
0000000827,265527,1,3
0000000828,284316,2,3
0000000829,2114022201,3,3
0000000830,2125041401,2,3
0000000830,2703AX,1,4
0000000831,286300,1,5
0000000832,270203,5,2
0000000833,2702AF,5,1
0000000834,2702C2,2,1
0000000834,2843A8,1,9
0000000835,266217,4,10
0000000836,2701AF,1,8
0000000836,284210,2,10
0000000837,2144020101,2,7
0000000837,2652BE,2,10
0000000838,267491,5,5
0000000839,2914020013,5,3
0000000840,4915040003,1,4
0000000841,2125020301,5,3
0000000842,2125040801,3,3
0000000843,4916040009,4,7
0000000844,2415070102,3,3
0000000844,270145,3,9
0000000845,26522B,4,7
0000000846,270343,5,5
0000000847,265529,2,7
0000000848,265224,4,3
0000000849,2147020101,3,7
0000000849,2703AN,1,1
0000000850,286D0A,5,8
0000000851,2114020691,1,5
0000000851,284324,4,4
0000000852,2213012401,1,2
0000000852,2914020092,1,7
0000000853,270346,1,4
0000000854,4916040001,3,2
0000000855,2117050101,4,3
0000000856,2703AY,1,10
0000000857,2125024001,2,6
0000000857,2844A1,3,7
0000000858,2912010001,2,4
0000000859,267574,4,5
0000000860,266032,3,10
0000000861,26552E,4,7
0000000862,270199,2,2
0000000863,2213010301,1,4
0000000863,26534F,1,4
0000000864,458450,1,10
0000000865,2843C6,5,7
0000000866,2702B9,3,4
0000000867,284540,3,6
0000000868,2917020006,4,8
0000000869,2117020501,1,3
0000000869,2662A3,5,8
0000000869,458395,1,4
0000000870,2915010007,4,1
0000000871,270226,5,1
0000000872,284551,5,2
0000000873,26554G,4,9
0000000874,284142,5,5
0000000875,465262,3,10
0000000876,265321,1,6
0000000877,270338,3,9
0000000878,458523,4,3
0000000879,270130,3,9
0000000880,265228,5,2
0000000881,2115020201,1,6
0000000881,265122,3,1
0000000882,2702AT,3,8
0000000882,2703B8,1,4
0000000883,2116020401,2,9
0000000884,26558J,5,2
0000000884,270238,2,2
0000000885,2115023601,5,5
0000000885,458247,3,6
0000000886,2125023101,1,10
0000000886,4122041101,2,10
0000000887,270150,4,8
0000000888,284241,3,10
0000000889,284291,4,1
0000000890,267473,2,7
0000000891,2702AW,1,1
0000000892,466501,4,9
0000000893,2127040491,1,8
0000000893,458201,2,4
0000000894,2702B5,1,9
0000000895,2115023601,5,6
0000000896,2127022401,1,2
0000000897,2915020095,4,2
0000000898,270263,2,10
0000000898,2703AZ,2,6
0000000899,2125040801,3,2
0000000900,2127023101,1,1
0000000901,2665AK,5,1
0000000902,2125023101,1,5
0000000902,458147,4,8
0000000903,270231,2,8
0000000904,265128,2,4
0000000904,284548,5,10
0000000905,458424,1,6
0000000906,267102,2,2
0000000907,266520,2,7
0000000907,458528,4,8
0000000908,2212013101,1,1
0000000909,270361,3,5
0000000909,2843B8,2,6
0000000910,26524F,5,7
0000000911,2701AI,5,3
0000000912,270399,1,6
0000000913,270326,2,7
0000000914,2845170000,2,10
0000000915,2865S4,1,5
0000000916,270199,1,6
0000000917,2702B5,3,10
0000000917,270348,4,6
0000000918,2125024001,2,9
0000000918,2147021601,4,1
0000000919,2945000108,4,2
0000000920,2132020101,3,5
0000000921,2124020101,1,6
0000000922,267425,3,7
0000000923,26554G,2,4
0000000924,270365,5,10
0000000924,284442,4,4
0000000924,2916010005,4,1
0000000925,267042,3,6
0000000925,270282,3,1
0000000926,270248,4,7
0000000927,2125040901,4,2
0000000927,267139,5,6
0000000928,270305,4,2
0000000928,458148,1,10
0000000929,2914010011,3,2
0000000930,2843B2,2,2
0000000931,284142,5,10
0000000932,2841A5,5,3
0000000933,270226,3,8
0000000934,2869UL,4,5
0000000935,270321,5,1
0000000936,270346,1,3
0000000937,284109,4,5
0000000938,267178,5,4
0000000938,284126,3,6
0000000939,276GDS,3,7
0000000940,270208,1,7
0000000941,266474,3,4
0000000941,284344,3,9
0000000942,267121,2,7
0000000943,26556N,1,6
0000000943,267334,5,6
0000000944,2116050101,5,9
0000000944,286A0D,5,10
0000000945,270238,3,5
0000000946,270199,1,2
0000000947,2843A2,1,6
0000000948,458325,4,8
0000000949,2865F4,3,3
0000000950,2115020401,2,9
0000000951,2845080002,2,5
0000000952,284251,5,8
0000000953,458446,3,3
0000000954,26515L,2,4
0000000955,270199,4,4
0000000956,26534F,3,8
0000000956,267012,3,1
0000000957,2415000119,2,3
0000000958,458325,2,7
0000000959,2124030201,1,5
0000000959,2125040601,4,2
0000000960,2702A4,1,10
0000000961,2114022201,3,6
0000000961,270219,4,1
0000000962,267145,3,5
0000000963,2843C4,1,2
0000000964,2842A6,5,2
0000000964,284315,3,3
0000000964,2915020095,3,6
0000000965,267441,1,4
0000000966,2115020501,5,6
0000000966,267278,3,5
0000000967,2146020301,1,8
0000000968,284304,1,3
0000000969,2843B1,4,8
0000000970,2702AZ,1,10
0000000971,284312,5,6
0000000972,26512C,5,4
0000000973,270209,2,4
0000000973,2842C6,2,5
0000000973,409002,5,10
0000000974,4126041201,4,6
0000000975,2115020691,4,3
0000000976,458101,5,7
0000000977,267448,4,4
0000000977,2702BC,3,9
0000000978,2117020791,3,9
0000000979,265228,3,1
0000000980,270303,1,1
0000000980,2703B5,3,7
0000000981,284574,3,3
0000000982,270111,4,8
0000000982,2914020092,4,1
0000000982,4917040002,1,7
0000000983,2112020601,5,6
0000000984,267549,4,6
0000000984,276EDL,5,8
0000000984,2916210001,4,4
0000000985,270226,4,5
0000000986,2112020601,3,4
0000000987,2115050101,2,6
0000000987,2702BL,4,5
0000000988,2844A7,1,5
0000000989,2115030101,4,3
0000000989,458196,3,8
0000000990,2211010301,5,8
0000000990,270191,2,2
0000000991,265A2C,4,7
0000000992,267334,1,2
0000000993,2842B3,2,1
0000000994,458533,4,2
0000000995,286KJI,3,2
0000000995,2916020011,2,9
0000000996,265222,2,6
0000000997,266532,4,9
0000000997,2844A8,5,1
0000000998,26527G,5,9
0000000999,4127040401,1,10
0000001000,458350,1,1
0000001001,26552D,1,1
0000001001,284207,5,2
0000001002,2147022301,2,7
0000001003,270350,1,6
0000001004,26524I,3,8
0000001005,270349,3,9
0000001006,270223,2,7
0000001007,26552E,5,8
0000001008,267334,3,10
0000001009,27658U,3,5
0000001010,26522D,1,4
0000001010,26552E,5,10
0000001010,2703B2,3,9
0000001010,284273,3,1
0000001011,2842A6,5,9
0000001012,2125050201,2,5
0000001012,270261,3,4
0000001013,270320,2,1
0000001014,2843A8,1,8
0000001015,26516K,3,3
0000001016,270250,5,4
0000001016,2917010006,5,3
0000001017,2652BE,2,9
0000001018,26527G,5,8
0000001019,270109,2,8
0000001019,270248,4,8
0000001020,267545,4,1
0000001021,2112030601,2,3
0000001022,296001,2,6
0000001023,267305,3,2
0000001024,2663A7,2,7
0000001025,270293,1,6
0000001025,2843A9,5,7
0000001025,4915010001,1,8
0000001026,2703AT,3,3
0000001027,2144022601,2,7
0000001028,2135020101,3,3
0000001028,2916020015,4,4
0000001029,267346,4,5
0000001030,2844B5,1,9
0000001031,2125040901,1,10
0000001031,296002,4,7
0000001032,2114021891,3,6
0000001033,270381,3,9
0000001034,2701BG,1,9
0000001035,270294,2,3
0000001036,2136011602,3,5
0000001036,270248,4,10
0000001037,270212,3,9
0000001038,267551,4,8
0000001039,267473,5,3
0000001040,2124022401,1,1
0000001041,2112030601,5,5
0000001041,284572,5,10
0000001041,458395,1,9
0000001042,2126020191,4,5
0000001043,2125020901,2,1
0000001044,458421,5,6
0000001045,2843S4,2,3
0000001046,2665A7,5,5
0000001046,284145,3,9
0000001047,26552A,1,3
0000001047,270289,4,5
0000001048,270103,5,3
0000001049,2125020901,2,5
0000001049,2147020401,4,1
0000001050,2916020011,2,8
0000001051,266546,2,10
0000001051,2842A5,3,5
0000001052,2126030201,3,10
0000001052,2415070102,1,8
0000001052,267280,3,2
0000001052,270368,3,5
0000001053,2845C5,2,10
0000001054,2115020691,2,6
0000001055,2915010004,1,1
0000001056,284147,4,9
0000001057,267545,4,9
0000001058,266017,3,1
0000001059,458442,5,2
0000001060,2663A7,5,9
0000001061,2144020101,1,2
0000001061,4916040001,2,4
0000001062,2115021801,2,4
0000001062,267581,5,8
0000001063,270220,5,7
0000001063,284109,3,2
0000001064,267491,5,5
0000001065,276GCX,2,1
0000001066,2914010011,3,7
0000001067,266274,3,5
0000001068,26537H,2,2
0000001068,2844C4,1,5
0000001069,2117021391,2,4
0000001070,270302,5,2
0000001071,2117020201,3,5
0000001071,265128,2,8
0000001072,418010,5,3
0000001073,2865B4,5,1
0000001074,458148,1,3
0000001075,2702AL,2,5
0000001076,2415000119,5,1
0000001077,286D0B,5,3
0000001078,2843B8,5,3
0000001078,2916010007,2,8
0000001079,2842C7,2,8
0000001080,2917021801,3,8
0000001081,270351,1,10
0000001082,270390,3,6
0000001083,2702AE,3,4
0000001084,2915020090,3,5
0000001084,458440,5,7
0000001085,284374,2,3
0000001086,26514F,2,5
0000001087,26544G,4,2
0000001087,270350,2,7
0000001087,270365,1,1
0000001088,267594,5,8
0000001088,284110,5,4
0000001089,267401,1,6
0000001090,2212010301,2,4
0000001091,267492,1,7
0000001091,270276,3,2
0000001092,267042,1,6
0000001092,284318,5,10
0000001093,266246,5,4
0000001094,458295,5,10
0000001095,2126020301,3,4
0000001095,270203,2,4
0000001096,2111011591,1,3
0000001096,266546,2,7
0000001097,2844B5,1,4
0000001098,2125022191,3,6
0000001099,2126020901,1,5
0000001099,2914020003,2,1
0000001100,270161,5,9
0000001101,270214,2,5
0000001102,2860Z2,2,3
0000001103,270398,3,7
0000001104,2115020691,4,2
0000001105,284463,4,5
0000001106,2701BG,2,6
0000001107,2914020092,1,10
0000001108,270303,1,10
0000001109,2132020101,2,4
0000001109,2844B6,1,2
0000001110,2127040791,1,3
0000001110,284313,1,4
0000001111,2703BN,1,6
0000001111,284140,5,10
0000001112,267047,5,2
0000001113,2135000001,2,3
0000001113,267377,5,7
0000001114,2116021291,5,6
0000001114,284206,5,9
0000001115,284245,3,5
0000001115,284291,4,4
0000001116,2126011101,1,2
0000001117,265222,5,2
0000001117,458346,1,10
0000001118,2860Z2,2,5
0000001119,2702AH,3,5
0000001119,4916040016,5,7
0000001120,270226,2,5
0000001121,267502,3,1
0000001121,2701AF,5,5
0000001122,267214,2,2
0000001122,284545,3,8
0000001123,270150,4,5
0000001124,2665AK,3,4
0000001124,2917020006,5,5
0000001125,270387,5,1
0000001126,267156,3,10
0000001127,284295,5,3
0000001127,2845C2,2,2
0000001128,2844A1,3,8
0000001129,2126020901,1,10
0000001129,4126041801,1,2
0000001130,270188,5,6
0000001130,2844C4,2,10
0000001131,2125040491,1,6
0000001131,2127022401,1,3
0000001132,2115020691,1,8
0000001133,270238,1,1
0000001133,284502,4,5
0000001134,270248,4,4
0000001135,270338,4,5
0000001136,266232,3,10
0000001136,4126041801,1,5
0000001137,458350,2,2
0000001138,4127041601,1,6
0000001139,286594,3,10
0000001140,270139,1,4
0000001141,465262,1,1
0000001142,2867QK,1,6
0000001142,458341,4,9
0000001143,26522A,4,7
0000001144,2125023201,5,3
0000001144,26554G,4,2
0000001145,2665AK,1,4
0000001145,267581,5,10
0000001146,26522E,4,5
0000001147,2702AP,3,8
0000001147,4917040092,1,9
0000001148,265326,4,9
0000001149,265428,5,7
0000001150,284298,5,8
0000001151,2665A4,5,10
0000001152,465261,1,4
0000001153,270323,2,4
0000001154,284145,4,9
0000001155,265228,2,6
0000001155,284226,4,7
0000001156,267011,5,9
0000001156,2866HI,3,5
0000001157,2115023601,5,8
0000001157,270110,5,4
0000001157,284499,4,10
0000001158,2147021601,4,1
0000001159,270121,5,4
0000001159,270238,4,2
0000001160,270310,1,6
0000001161,276FDE,1,8
0000001162,2415000107,1,10
0000001162,284299,5,6
0000001163,26514F,2,4
0000001164,270205,4,1
0000001165,2126011101,1,10
0000001166,266247,1,4
0000001166,270353,1,9
0000001167,2914010006,4,3
0000001167,458432,1,6
0000001168,4122041101,3,7
0000001169,296002,3,10
0000001170,270103,3,6
0000001171,2911020003,1,1
0000001171,458147,3,10
0000001172,2112030601,3,5
0000001173,284248,5,9
0000001174,267196,2,8
0000001175,458196,5,5
0000001176,267126,3,10
0000001177,2146020101,1,2
0000001177,2702AH,3,8
0000001178,26522D,2,1
0000001179,2112020401,1,4
0000001179,2125030101,1,3
0000001179,270347,4,9
0000001180,276GDS,4,3
0000001181,2917020006,2,6
0000001182,284415,4,10
0000001183,2112020601,5,8
0000001184,2916210001,3,8
0000001185,270326,5,4
0000001186,2917020005,3,4
0000001187,2115020691,1,5
0000001188,270399,1,5
0000001189,2116021101,1,5
0000001189,267142,5,1
0000001190,284208,5,6
0000001190,2844C5,2,1
0000001191,270363,5,6
0000001192,2112020601,5,9
0000001193,270276,2,4
0000001194,270258,5,10
0000001195,2144020101,4,9
0000001196,2863CA,5,1
0000001197,26554G,5,9
0000001197,270253,5,7
0000001197,4916040004,5,4
0000001198,4122041101,4,10
0000001199,265228,2,9
0000001200,2137011601,5,2
0000001200,270361,5,8
0000001200,284344,3,4
0000001200,2917010004,4,3
0000001201,270326,3,4
0000001202,265227,1,10
0000001202,2703BD,3,4
0000001203,265227,4,10
0000001204,26527G,5,7
0000001205,2703BE,1,6
0000001206,26556N,1,1
0000001207,2842620002,2,3
0000001208,2703AZ,5,9
0000001209,2117011301,4,5
0000001210,270290,4,1
0000001211,2914020003,1,6
0000001212,270376,5,4
0000001213,2702B9,3,8
0000001213,270340,5,2
0000001214,267425,5,4
0000001215,2702AD,2,9
0000001215,2842C9,5,6
0000001216,2144020391,1,7
0000001216,270353,4,9
0000001217,270365,3,8
0000001218,2136020101,2,9
0000001218,4917040002,1,6
0000001219,2147022301,1,4
0000001219,2869UL,4,4
0000001219,466301,1,4
0000001220,2126030101,1,10
0000001221,2434010002,4,10
0000001222,2124030491,1,10
0000001223,2112020401,1,6
0000001223,2125023401,3,4
0000001224,2916210001,4,9
0000001225,2115040101,1,9
0000001226,270306,5,9
0000001226,2914020013,3,9
0000001227,2664AK,4,8
0000001228,270217,5,9
0000001228,2702BI,3,2
0000001228,270342,5,4
0000001229,266220,1,2
0000001229,284203,4,1
0000001229,2911020003,3,10
0000001230,270199,2,4
0000001231,2144022301,2,4
0000001232,2701BP,1,5
0000001233,26556N,1,1
0000001233,2703C4,4,1
0000001234,2147021601,4,2
0000001234,284406,3,10
0000001234,2865B4,1,6
0000001234,2914010004,2,3
0000001234,4916040010,5,8
0000001235,270338,4,6
0000001236,270315,5,1
0000001237,2702AF,5,6
0000001237,286370,4,2
0000001238,267256,2,5
0000001238,400201,4,9
0000001239,2916020010,1,2
0000001240,284402,2,2
0000001240,2869UL,4,9
0000001241,266247,4,8
0000001242,270306,1,10
0000001243,2115031091,1,9
0000001244,2126030201,3,1
0000001245,2147022601,4,2
0000001246,270247,2,5
0000001247,2845S6,4,7
0000001248,2117030691,4,1
0000001249,267225,4,9
0000001249,284246,3,10
0000001250,2665A4,4,1
0000001251,284542,5,2
0000001252,270230,3,6
0000001252,270326,3,4
0000001253,213006,5,2
0000001254,2213010301,5,1
0000001255,458436,5,7
0000001256,266232,2,10
0000001257,2844A4,2,8
0000001258,270320,2,5
0000001259,270399,5,1
0000001260,2702B3,3,2
0000001261,2701AY,5,1
0000001261,270299,1,9
0000001262,267126,4,8
0000001263,26556N,5,1
0000001264,2844B3,5,9
0000001265,270190,2,4
0000001266,270399,5,7
0000001266,276GDS,3,5
0000001267,26537H,1,5
0000001268,267041,4,5
0000001269,458446,2,3
0000001270,266217,1,3
0000001271,458322,3,9
0000001272,2116022201,4,8
0000001272,270165,2,4
0000001273,2145022301,2,9
0000001273,2702AA,4,4
0000001274,267441,2,2
0000001275,2916010002,3,4
0000001276,265528,2,9
0000001276,2844080002,4,8
0000001277,2843S1,4,4
0000001277,4916040009,2,4
0000001278,267141,3,1
0000001279,2841A6,4,3
0000001279,2916010005,4,7
0000001280,26528J,3,2
0000001281,2112021301,3,6
0000001281,270153,5,9
0000001281,276FDH,2,4
0000001282,2131010901,4,1
0000001282,4916040009,1,6
0000001283,2702AN,5,6
0000001284,270142,5,1
0000001285,2125040901,1,3
0000001286,26556N,2,7
0000001287,2111011591,1,2
0000001288,270303,1,4
0000001289,2917010002,3,6
0000001290,2136011602,1,6
0000001291,284142,5,8
0000001292,265527,5,7
0000001293,265226,4,7
0000001293,267292,4,8
0000001294,270365,4,8
0000001295,2112030601,5,2
0000001295,2211010591,1,2
0000001296,2914010013,4,1
0000001297,26534F,4,4
0000001297,2844B3,5,7
0000001297,4916040011,2,7
0000001298,2843A9,5,10
0000001299,2213013201,2,6
0000001299,26552C,5,4
0000001300,2662A7,5,1
0000001301,2126040591,4,2
0000001302,2703AQ,3,10
0000001303,2124024801,2,1
0000001303,2124030491,1,2
0000001303,2703BG,4,4
0000001304,2845B6,4,1
0000001305,2703AQ,3,5
0000001306,270365,1,1
0000001306,270375,2,9
0000001307,2914020013,3,7
0000001308,270330,2,6
0000001309,2125041001,5,10
0000001309,4915010001,1,6
0000001310,26534F,2,5
0000001311,266374,1,10
0000001311,2843A4,5,6
0000001312,2843A2,2,8
0000001313,286ACD,5,6
0000001314,265225,5,3
0000001315,267011,1,2
0000001316,286056,1,8
0000001317,265229,4,5
0000001318,2212010301,3,1
0000001319,284196,4,6
0000001320,2868D8,3,2
0000001321,2126022401,1,2
0000001322,2867AE,1,5
0000001323,2213010201,1,6
0000001324,26527G,4,3
0000001325,284101,5,9
0000001326,267293,3,5
0000001327,265322,2,2
0000001328,270219,4,10
0000001329,2112030601,3,1
0000001330,270253,4,3
0000001330,458329,1,5
0000001331,2665A4,4,1
0000001331,284302,3,4
0000001332,2702AE,3,9
0000001333,284450,1,7
0000001334,2701AY,5,10
0000001335,270263,1,5
0000001336,270238,1,7
0000001337,26516K0002,3,7
0000001338,270390,4,6
0000001339,296001,1,8
0000001340,267145,3,9
0000001341,266220,4,10
0000001342,2665A4,4,8
0000001343,2114030101,2,4
0000001344,2146020201,2,4
0000001345,270227,5,4
0000001346,267343,2,1
0000001347,2701AY,5,8
0000001348,2147020201,5,1
0000001349,2115020691,4,1
0000001349,2703A8,5,7
0000001349,2911020003,5,3
0000001350,26548J,3,3
0000001350,265528,1,6
0000001350,4127050301,1,4
0000001351,458434,4,8
0000001352,2147021601,2,10
0000001353,265581,4,6
0000001354,2147022601,3,5
0000001355,2125022191,2,2
0000001356,2912010004,3,9
0000001356,4916040012,5,8
0000001357,458395,2,10
0000001358,266247,4,7
0000001359,270362,2,4
0000001359,4137050201,3,10
0000001360,2703AR,1,7
0000001360,458343,3,3
0000001361,265222,2,7
0000001362,418201,4,8
0000001363,2124023301,1,1
0000001364,266132,3,4
0000001365,270274,5,7
0000001365,270384,4,1
0000001366,2125024801,3,10
0000001367,265481,1,1
0000001368,270363,5,3
0000001369,270190,4,7
0000001370,4136050291,4,1
0000001371,270255,2,3
0000001372,2125021091,3,8
0000001373,26526N,5,9
0000001373,266532,4,6
0000001374,2703AC,5,4
0000001375,2137011601,5,1
0000001375,4585410002,4,9
0000001376,276FDE,1,9
0000001377,284143,4,5
0000001378,265227,3,9
0000001379,2127020301,1,7
0000001380,2663A7,1,2
0000001381,458197,3,6
0000001382,267012,2,4
0000001383,4916040011,2,1
0000001384,26514F,3,6
0000001384,270111,4,8
0000001385,284546,3,1
0000001386,265229,5,10
0000001386,26534F,2,8
0000001386,2843C8,5,4
0000001387,458346,1,8
0000001388,270302,5,1
0000001389,267192,3,2
0000001389,270313,3,3
